source,model_name,method,reasoning_type,context_length,evidence_position,evidence_density,distractor_similarity,n,exact_match_strict,answer_f1_strict,exact_match_relaxed,answer_f1_relaxed,exact_match,answer_f1,evidence_precision,evidence_recall,evidence_f1,citation_grounding
2wikimultihopqa,mistral-small3.1:24b,retrieve_then_read,comparison,4000,end,medium,unknown,8,0.375,0.4583333333333333,0.375,0.4583333333333333,0.375,0.4583333333333333,0.5,0.3125,0.38095238095238093,0.5
2wikimultihopqa,mistral-small3.1:24b,retrieve_then_read,comparison,4000,front,low,unknown,9,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5555555555555556,0.3888888888888889,0.4444444444444444,0.5555555555555556
2wikimultihopqa,mistral-small3.1:24b,retrieve_then_read,comparison,4000,front,medium,unknown,11,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.5454545454545454,0.20454545454545456,0.2909090909090909,0.5454545454545454
2wikimultihopqa,mistral-small3.1:24b,retrieve_then_read,comparison,4000,middle,low,unknown,8,0.75,0.75,0.75,0.75,0.75,0.75,0.375,0.1875,0.25,0.375
2wikimultihopqa,mistral-small3.1:24b,retrieve_then_read,comparison,4000,middle,medium,unknown,9,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.6666666666666666,0.25,0.35555555555555557,0.6666666666666666
2wikimultihopqa,mistral-small3.1:24b,retrieve_then_read,comparison,4000,scattered,high,unknown,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.16666666666666666,0.2857142857142857,1.0
2wikimultihopqa,mistral-small3.1:24b,retrieve_then_read,comparison,4000,scattered,low,unknown,6,0.5,0.6388888888888888,0.5,0.7261904761904762,0.5,0.6388888888888888,0.8333333333333334,0.4166666666666667,0.5555555555555556,0.8333333333333334
2wikimultihopqa,mistral-small3.1:24b,retrieve_then_read,comparison,4000,scattered,medium,unknown,12,0.6666666666666666,0.7708333333333334,0.6666666666666666,0.7708333333333334,0.6666666666666666,0.7708333333333334,0.6666666666666666,0.2708333333333333,0.37777777777777777,0.6666666666666666
2wikimultihopqa,mistral-small3.1:24b,retrieve_then_read,comparison,8000,end,low,unknown,8,0.5,0.5,0.5,0.5,0.5,0.5,0.75,0.6875,0.7083333333333334,0.75
2wikimultihopqa,mistral-small3.1:24b,retrieve_then_read,comparison,8000,end,medium,unknown,12,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.75,0.3958333333333333,0.5095238095238095,0.75
2wikimultihopqa,mistral-small3.1:24b,retrieve_then_read,comparison,8000,front,low,unknown,10,0.7,0.75,0.7,0.75,0.7,0.75,0.5,0.25,0.3333333333333333,0.5
2wikimultihopqa,mistral-small3.1:24b,retrieve_then_read,comparison,8000,front,medium,unknown,9,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.5555555555555556,0.2777777777777778,0.3619047619047619,0.5555555555555556
2wikimultihopqa,mistral-small3.1:24b,retrieve_then_read,comparison,8000,middle,low,unknown,6,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.5833333333333334,0.7222222222222222,1.0
2wikimultihopqa,mistral-small3.1:24b,retrieve_then_read,comparison,8000,middle,medium,unknown,9,0.4444444444444444,0.4938271604938272,0.4444444444444444,0.4938271604938272,0.4444444444444444,0.4938271604938272,0.3333333333333333,0.1388888888888889,0.1925925925925926,0.3333333333333333
2wikimultihopqa,mistral-small3.1:24b,retrieve_then_read,comparison,8000,scattered,low,unknown,9,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.7777777777777778,0.4444444444444444,0.5555555555555556,0.7777777777777778
2wikimultihopqa,mistral-small3.1:24b,retrieve_then_read,comparison,8000,scattered,medium,unknown,13,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.3269230769230769,0.4717948717948718,0.9230769230769231
2wikimultihopqa,mistral-small3.1:24b,retrieve_then_read,multi_hop,16000,end,low,unknown,24,0.125,0.1875,0.125,0.1875,0.125,0.1875,0.3333333333333333,0.1875,0.2361111111111111,0.3333333333333333
2wikimultihopqa,mistral-small3.1:24b,retrieve_then_read,multi_hop,16000,front,low,unknown,27,0.2962962962962963,0.3333333333333333,0.2962962962962963,0.3333333333333333,0.2962962962962963,0.3333333333333333,0.37037037037037035,0.24074074074074073,0.2839506172839506,0.37037037037037035
2wikimultihopqa,mistral-small3.1:24b,retrieve_then_read,multi_hop,16000,middle,low,unknown,26,0.19230769230769232,0.3663003663003663,0.19230769230769232,0.3663003663003663,0.19230769230769232,0.3663003663003663,0.5,0.3076923076923077,0.3717948717948718,0.5
2wikimultihopqa,mistral-small3.1:24b,retrieve_then_read,multi_hop,16000,scattered,low,unknown,19,0.05263157894736842,0.147953216374269,0.05263157894736842,0.1409356725146199,0.05263157894736842,0.147953216374269,0.21052631578947367,0.10526315789473684,0.14035087719298245,0.21052631578947367
2wikimultihopqa,mistral-small3.1:24b,retrieve_then_read,multi_hop,4000,end,low,unknown,22,0.09090909090909091,0.15844155844155844,0.09090909090909091,0.1576151121605667,0.09090909090909091,0.15844155844155844,0.2727272727272727,0.1590909090909091,0.19696969696969696,0.2727272727272727
2wikimultihopqa,mistral-small3.1:24b,retrieve_then_read,multi_hop,4000,front,low,unknown,22,0.2727272727272727,0.4287878787878788,0.2727272727272727,0.44696969696969696,0.2727272727272727,0.4287878787878788,0.5454545454545454,0.2727272727272727,0.3636363636363636,0.5454545454545454
2wikimultihopqa,mistral-small3.1:24b,retrieve_then_read,multi_hop,4000,middle,low,unknown,24,0.125,0.2638888888888889,0.125,0.2638888888888889,0.125,0.2638888888888889,0.375,0.25,0.29166666666666663,0.375
2wikimultihopqa,mistral-small3.1:24b,retrieve_then_read,multi_hop,4000,scattered,low,unknown,23,0.17391304347826086,0.2896135265700483,0.17391304347826086,0.2942028985507246,0.17391304347826086,0.2896135265700483,0.391304347826087,0.21739130434782608,0.2753623188405797,0.391304347826087
2wikimultihopqa,mistral-small3.1:24b,retrieve_then_read,multi_hop,8000,end,low,unknown,21,0.14285714285714285,0.24546485260770975,0.14285714285714285,0.24546485260770975,0.14285714285714285,0.24546485260770975,0.3333333333333333,0.19047619047619047,0.23809523809523808,0.3333333333333333
2wikimultihopqa,mistral-small3.1:24b,retrieve_then_read,multi_hop,8000,front,low,unknown,23,0.17391304347826086,0.20193236714975846,0.17391304347826086,0.20193236714975846,0.17391304347826086,0.20193236714975846,0.30434782608695654,0.17391304347826086,0.21739130434782608,0.30434782608695654
2wikimultihopqa,mistral-small3.1:24b,retrieve_then_read,multi_hop,8000,middle,low,unknown,27,0.18518518518518517,0.2748971193415638,0.18518518518518517,0.2814814814814815,0.18518518518518517,0.2748971193415638,0.4074074074074074,0.25925925925925924,0.30864197530864196,0.4074074074074074
2wikimultihopqa,mistral-small3.1:24b,retrieve_then_read,multi_hop,8000,scattered,low,unknown,20,0.15,0.2852813852813853,0.15,0.2845238095238095,0.15,0.2852813852813853,0.65,0.325,0.4333333333333333,0.65
